Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
Ray Spalding,21,2TM,PF,14,3,148,14.6,0.516,0.064,0.255,11.1,25.1,18.0,5.1,2.9,4.5,14.7,17.8,0.0,0.2,0.2,0.051,-4.3,-0.8,-5.1,-0.1,,spaldra01
Ray Spalding,21,DAL,PF,1,0,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.000,-7.5,-5.0,-12.6,0.0,,spaldra01
Ray Spalding,21,PHO,PF,13,3,147,14.7,0.516,0.064,0.255,11.1,25.3,18.1,5.2,2.9,4.5,14.7,17.9,0.0,0.2,0.2,0.051,-4.3,-0.8,-5.1,-0.1,,spaldra01
Chimezie Metu,21,SAS,PF,29,0,145,6.4,0.389,0.034,0.293,6.8,20.1,13.5,12.0,2.0,1.2,18.6,24.4,-0.5,0.2,-0.3,-0.099,-7.3,-1.4,-8.7,-0.2,,metuch01
Jemerrio Jones,23,LAL,SF,6,2,143,12.1,0.398,0.303,0.061,11.8,23.4,17.7,11.4,2.3,2.9,12.9,11.3,0.0,0.2,0.2,0.084,-2.2,2.4,0.2,0.1,,jonesje01
Anfernee Simons,19,POR,SG,20,1,141,11.1,0.535,0.460,0.254,2.3,7.4,4.9,13.7,0.3,0.0,13.6,24.3,0.0,0.0,0.1,0.020,-1.5,-3.7,-5.3,-0.1,,simonan01
Andrew Bogut,34,GSW,C,11,5,134,13.4,0.523,0.000,0.083,10.0,32.8,21.9,10.6,1.1,5.0,17.7,14.5,0.1,0.2,0.3,0.111,-3.7,0.8,-2.9,0.0,,bogutan01
C.J. Williams,28,MIN,SG,15,0,128,8.8,0.550,0.457,0.029,0.8,5.9,3.3,12.9,2.2,0.0,12.4,13.3,0.1,0.1,0.1,0.042,-3.8,0.2,-3.7,-0.1,,willicj01
JaKarr Sampson,25,CHI,SF,4,0,127,22.5,0.633,0.259,0.389,4.2,23.4,13.7,5.3,1.5,2.0,5.9,23.1,0.3,0.1,0.5,0.173,3.6,0.2,3.7,0.2,,sampsja02
Quincy Acy,28,PHO,PF,10,0,123,2.9,0.379,0.833,0.556,2.7,20.1,11.3,8.2,0.4,2.7,15.2,9.2,-0.1,0.0,-0.1,-0.022,-7.6,-0.5,-8.1,-0.2,,acyqu01
Rawle Alkins,21,CHI,SG,10,1,120,8.1,0.418,0.308,0.308,9.9,13.7,11.8,15.2,0.4,0.0,15.3,19.0,-0.1,0.0,-0.1,-0.042,-3.8,-3.5,-7.3,-0.2,,alkinra01
Isaac Bonga,19,LAL,PG,22,0,120,6.0,0.240,0.242,0.455,7.9,13.5,10.8,14.9,3.5,2.7,13.2,15.7,-0.3,0.2,-0.1,-0.059,-7.0,2.2,-4.8,-0.1,,bongais01
Lonnie Walker IV,20,SAS,SG,17,0,118,10.8,0.446,0.283,0.217,0.0,15.6,7.9,10.3,2.9,2.2,7.4,20.3,-0.1,0.2,0.0,0.019,-3.4,1.0,-2.4,0.0,,walkelo01
Deyonta Davis,22,ATL,C,9,0,118,15.6,0.682,0.045,0.455,8.7,23.7,16.0,5.8,1.2,3.7,10.2,10.1,0.3,0.1,0.4,0.145,-1.5,-0.6,-2.0,0.0,,davisde01
Drew Eubanks,21,SAS,PF,23,0,113,15.1,0.646,0.000,0.500,5.8,26.8,16.4,8.3,0.9,3.7,20.1,15.5,0.1,0.2,0.3,0.120,-1.9,0.7,-1.3,0.0,,eubandr01
Zhaire Smith,19,PHI,SG,6,2,111,9.5,0.533,0.471,0.235,2.9,9.3,6.2,12.3,0.9,1.4,13.8,16.4,0.0,0.1,0.1,0.048,-2.8,-2.2,-5.0,-0.1,,smithzh01
Gary Trent Jr.,20,POR,SG,15,1,111,3.6,0.377,0.420,0.140,1.0,9.4,5.3,6.2,0.4,1.4,7.0,21.7,-0.3,0.1,-0.2,-0.092,-6.6,-4.2,-10.8,-0.2,,trentga02
Jared Terrell,23,MIN,SG,14,0,111,0.7,0.372,0.436,0.154,1.0,4.9,2.9,14.4,1.3,1.5,19.4,19.6,-0.4,0.0,-0.3,-0.140,-8.5,-2.3,-10.9,-0.2,,terreja01
Jodie Meeks,31,TOR,SG,8,0,104,16.0,0.647,0.462,0.026,1.1,11.1,6.2,11.5,0.5,0.8,4.8,17.1,0.2,0.1,0.3,0.153,1.4,-0.8,0.5,0.1,,meeksjo01
Malachi Richardson,23,TOR,SG,22,0,103,0.9,0.481,0.862,0.172,2.2,11.2,6.8,0.0,0.5,0.0,20.4,16.4,-0.2,0.1,-0.1,-0.060,-6.6,-2.1,-8.8,-0.2,,richama01
James Nunnally,28,2TM,SF,15,0,102,7.3,0.503,0.735,0.118,0.0,5.3,2.6,9.5,0.5,0.0,2.7,15.3,0.1,0.0,0.1,0.035,-1.9,-2.9,-4.8,-0.1,,nunnaja01
James Nunnally,28,MIN,SF,13,0,64,12.1,0.593,0.619,0.190,0.0,6.8,3.3,10.9,0.7,0.0,4.2,15.6,0.1,0.0,0.1,0.097,1.4,-1.3,0.1,0.0,,nunnaja01
James Nunnally,28,HOU,SF,2,0,38,-0.8,0.346,0.923,0.000,0.0,3.0,1.5,7.2,0.0,0.0,0.0,14.8,-0.1,0.0,-0.1,-0.068,-7.5,-5.5,-13.0,-0.1,,nunnaja01
Bonzie Colson,23,MIL,SF,8,2,98,12.9,0.454,0.538,0.231,8.8,21.5,15.5,4.0,2.4,0.9,6.5,19.6,0.0,0.2,0.2,0.085,-2.6,-0.8,-3.5,0.0,,colsobo01
Devin Robinson,23,WAS,SF,7,0,95,20.6,0.616,0.063,0.438,6.7,16.2,11.4,9.5,2.0,5.3,5.0,17.9,0.2,0.1,0.3,0.175,0.8,1.1,1.9,0.1,,robinde01
Wade Baldwin,22,POR,PG,16,0,94,1.3,0.396,0.273,0.333,2.3,14.4,8.5,16.6,0.5,1.7,27.0,23.3,-0.4,0.1,-0.3,-0.153,-8.4,-1.9,-10.3,-0.2,,baldwwa01
Tyler Lydon,22,DEN,PF,25,0,94,9.3,0.595,0.556,0.167,8.0,12.7,10.4,8.2,1.0,0.0,17.2,10.6,0.1,0.1,0.2,0.086,-2.8,-1.4,-4.2,-0.1,,lydonty01
Tyler Zeller,29,2TM,C,6,1,93,17.3,0.607,0.033,0.600,12.9,15.7,14.2,6.7,0.5,3.1,9.5,20.1,0.2,0.1,0.3,0.167,-3.1,-1.9,-5.0,-0.1,,zellety01
Tyler Zeller,29,ATL,C,2,0,11,1.5,0.000,0.500,0.000,18.7,39.1,28.7,10.6,0.0,0.0,0.0,7.4,0.0,0.0,0.0,-0.013,-8.7,-1.6,-10.2,0.0,,zellety01
Tyler Zeller,29,MEM,C,4,1,82,19.4,0.640,0.000,0.643,12.1,12.5,12.3,6.2,0.6,3.5,10.0,21.8,0.2,0.1,0.3,0.191,-2.3,-1.9,-4.3,0.0,,zellety01
Daryl Macon,23,DAL,SG,8,0,90,5.5,0.482,0.407,0.259,2.4,11.8,7.1,11.2,0.5,0.0,16.6,17.2,-0.1,0.0,0.0,-0.022,-5.3,-2.6,-7.9,-0.1,,maconda01
Naz Mitrou-Long,25,UTA,SG,14,0,84,2.2,0.383,0.550,0.100,1.3,6.3,3.9,23.3,0.6,0.9,27.7,14.7,-0.2,0.1,-0.1,-0.046,-7.1,-1.6,-8.7,-0.1,,mitrona01
Udonis Haslem,38,MIA,C,10,1,74,3.6,0.360,0.364,0.121,4.3,34.5,19.4,4.0,0.0,0.0,7.9,21.9,-0.2,0.1,-0.1,-0.075,-8.4,-2.4,-10.9,-0.2,,hasleud01
Jarred Vanderbilt,19,DEN,PF,17,0,69,12.4,0.513,0.053,0.526,10.9,25.2,18.0,5.9,4.3,1.3,25.5,19.4,-0.1,0.1,0.1,0.037,-5.2,1.0,-4.2,0.0,,vandeja01
Amile Jefferson,25,ORL,PF,12,0,68,21.1,0.692,0.000,0.500,9.3,24.0,16.5,6.4,2.2,3.7,4.9,13.1,0.2,0.1,0.4,0.258,0.5,2.0,2.5,0.1,,jeffeam01
Marcus Derrickson,22,GSW,PF,11,0,67,19.4,0.653,0.606,0.152,13.3,7.6,10.4,2.2,0.0,1.3,7.9,24.4,0.2,0.0,0.2,0.155,2.6,-5.3,-2.7,0.0,,derrima01
Malcolm Miller,25,TOR,SF,10,0,67,13.7,0.630,0.808,0.154,1.7,6.3,4.0,2.1,0.7,1.2,3.5,18.5,0.1,0.1,0.2,0.130,1.2,-1.6,-0.5,0.0,,millema01
Jimmer Fredette,29,PHO,SG,6,0,65,3.6,0.348,0.448,0.207,1.7,10.4,6.0,17.5,2.2,0.0,13.6,24.2,-0.2,0.0,-0.2,-0.166,-8.4,-2.9,-11.3,-0.2,,fredeji01
Jawun Evans,22,2TM,PG,8,0,65,0.1,0.214,0.214,0.000,1.7,19.0,10.2,19.7,2.2,0.0,30.0,13.2,-0.2,0.0,-0.2,-0.151,-10.4,0.1,-10.3,-0.1,,evansja01
Jawun Evans,22,PHO,PG,7,0,64,0.7,0.231,0.154,0.000,1.7,19.3,10.4,20.0,2.2,0.0,31.6,12.7,-0.2,0.0,-0.2,-0.139,-9.8,0.5,-9.2,-0.1,,evansja01
Jawun Evans,22,OKC,PG,1,0,1,-38.1,0.000,1.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,0.0,0.0,0.0,-0.946,-52.4,-29.1,-81.4,0.0,,evansja01
Alize Johnson,22,IND,PF,14,0,64,6.3,0.333,0.125,0.500,7.1,25.5,16.5,2.0,0.8,4.2,0.0,13.3,-0.1,0.1,0.0,0.027,-5.7,-2.0,-7.7,-0.1,,johnsal02
Billy Garrett,24,NYK,SG,4,0,63,9.8,0.452,0.296,0.148,0.0,5.1,2.5,18.0,0.8,1.3,6.5,20.9,0.0,0.0,0.0,-0.019,-3.9,-1.7,-5.5,-0.1,,garrebi01
Luc Mbah a Moute,32,LAC,PF,4,0,61,6.7,0.495,0.333,0.278,3.6,8.4,6.1,4.5,0.8,1.3,9.0,15.4,0.0,0.0,0.0,0.009,-2.9,0.0,-3.0,0.0,,mbahalu01
Brandon Goodwin,23,DEN,PG,16,0,57,8.3,0.413,0.261,0.478,1.9,3.8,2.8,32.1,0.0,0.0,9.7,23.1,0.0,0.0,0.0,0.021,-4.7,-4.8,-9.5,-0.1,,goodwbr01
Isaac Humphries,21,ATL,C,5,1,56,3.4,0.357,0.524,0.000,7.4,13.4,10.3,0.0,0.8,0.0,0.0,15.2,-0.1,0.0,-0.1,-0.047,-6.2,-4.7,-11.0,-0.1,,humphis01
Jordan Loyd,25,TOR,PG,12,0,55,16.3,0.635,0.444,0.611,2.0,15.3,8.8,15.1,0.0,0.0,8.1,19.4,0.2,0.0,0.2,0.190,0.0,-0.9,-1.0,0.0,,loydjo01
PJ Dozier,22,BOS,SG,6,0,51,16.0,0.434,0.381,0.095,12.5,23.1,17.8,13.7,1.9,0.0,0.0,18.6,0.1,0.1,0.1,0.123,-1.3,-0.6,-2.0,0.0,,doziepj01
B.J. Johnson,23,2TM,SF,7,0,49,12.8,0.609,0.389,0.111,4.2,13.2,8.6,0.0,1.9,0.0,9.6,17.4,0.0,0.0,0.1,0.066,-2.3,-2.0,-4.3,0.0,,johnsbj01
B.J. Johnson,23,ATL,SF,6,0,43,14.0,0.622,0.375,0.125,4.8,15.0,9.8,0.0,2.1,0.0,10.6,17.9,0.0,0.0,0.1,0.076,-1.5,-1.4,-2.9,0.0,,johnsbj01
B.J. Johnson,23,SAC,SF,1,0,6,3.7,0.500,0.500,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,-0.008,-8.4,-5.7,-14.1,0.0,,johnsbj01
Mitch Creek,26,2TM,SF,5,0,48,20.2,0.550,0.125,0.438,13.2,13.1,13.2,18.6,2.0,0.0,5.0,17.6,0.1,0.0,0.2,0.196,2.4,1.1,3.5,0.1,,creekmi01
Mitch Creek,26,BRK,SF,4,0,36,21.5,0.573,0.100,0.700,14.6,14.5,14.6,20.2,1.3,0.0,0.0,15.3,0.2,0.0,0.2,0.258,3.7,2.0,5.7,0.1,,creekmi01
Mitch Creek,26,MIN,SF,1,0,12,16.3,0.500,0.167,0.000,8.8,9.0,8.9,13.6,4.0,0.0,14.3,24.5,0.0,0.0,0.0,0.011,-1.7,-1.3,-3.0,0.0,,creekmi01
Davon Reed,23,IND,SG,10,0,47,8.1,0.500,0.333,0.000,4.8,9.2,7.1,8.5,1.0,0.0,7.7,12.1,0.0,0.0,0.1,0.064,-3.3,-2.2,-5.5,0.0,,reedda01
Melvin Frazier,22,ORL,SG,10,0,44,1.2,0.330,0.286,0.190,7.2,4.9,6.1,3.3,1.1,0.0,4.2,23.5,-0.2,0.0,-0.1,-0.133,-11.3,-3.2,-14.5,-0.1,,frazime01
Eric Moreland,27,2TM,PF,5,0,43,6.7,0.500,0.143,0.000,10.3,39.6,25.2,11.8,1.1,1.9,41.7,12.0,-0.1,0.1,0.0,0.032,-6.7,2.0,-4.7,0.0,,moreler01
Eric Moreland,27,PHO,PF,1,0,5,3.9,,,,0.0,67.5,33.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.077,-6.3,0.2,-6.1,0.0,,moreler01
Eric Moreland,27,TOR,PF,4,0,38,7.1,0.500,0.143,0.000,11.7,35.9,24.1,13.3,1.3,2.2,41.7,13.6,-0.1,0.1,0.0,0.026,-6.7,2.3,-4.5,0.0,,moreler01
Haywood Highsmith,22,PHI,SF,5,0,40,4.5,0.414,0.500,0.200,0.0,12.9,6.6,6.6,1.2,0.0,8.4,12.4,0.0,0.0,0.0,-0.023,-5.8,-2.4,-8.2,-0.1,,highsha01
Demetrius Jackson,24,PHI,PG,6,0,39,21.0,0.656,0.400,0.267,5.6,2.6,4.1,19.6,2.4,0.0,5.6,19.1,0.2,0.0,0.2,0.231,3.6,0.9,4.5,0.1,,jacksde01
Džanan Musa,19,BRK,SG,9,0,39,5.8,0.415,0.455,0.091,2.7,10.7,6.7,8.6,2.4,0.0,14.9,29.0,-0.2,0.0,-0.1,-0.152,-6.3,-0.9,-7.2,-0.1,,musadz01
Tyler Cavanaugh,24,UTA,PF,11,0,39,5.0,0.414,0.500,0.200,8.5,13.6,11.1,3.4,0.0,0.0,8.4,13.0,0.0,0.0,0.0,0.026,-5.3,-3.1,-8.4,-0.1,,cavanty01
Nick Young,33,DEN,SG,4,0,37,2.3,0.500,0.889,0.000,0.0,2.9,1.5,6.8,0.0,2.4,18.2,12.7,0.0,0.0,0.0,-0.021,-4.3,-2.5,-6.9,0.0,,youngni01
Thomas Welsh,22,DEN,C,11,0,36,16.1,0.648,0.538,0.154,0.0,12.1,6.0,20.5,0.0,0.0,6.7,17.7,0.1,0.0,0.1,0.162,2.2,-1.1,1.2,0.0,,welshth01
Tony Bradley,21,UTA,C,3,0,36,19.6,0.504,0.000,0.125,27.6,17.7,22.6,4.5,2.7,4.4,15.1,23.6,0.0,0.1,0.1,0.130,-3.6,-2.4,-6.0,0.0,,bradlto01
Chris Chiozza,23,HOU,PG,7,0,33,7.0,0.375,0.625,0.000,3.3,10.3,6.7,16.1,1.5,2.6,11.1,11.8,0.0,0.0,0.0,0.023,-2.7,1.4,-1.3,0.0,,chiozch01
Isaiah Hicks,24,NYK,PF,3,0,32,17.4,0.588,0.000,0.625,6.4,16.7,11.4,9.4,1.5,7.9,8.9,15.0,0.1,0.0,0.1,0.153,-2.1,2.2,0.1,0.0,,hicksis01
Jaylen Morris,23,MIL,SG,4,0,29,12.1,0.460,0.300,0.200,0.0,16.5,8.8,18.1,3.2,0.0,8.4,17.2,0.0,0.1,0.1,0.084,-3.7,3.3,-0.4,0.0,,morrija01
Alan Williams,26,BRK,PF,5,0,26,32.9,0.610,0.077,0.308,16.2,60.3,38.4,22.3,1.8,0.0,6.3,25.5,0.1,0.1,0.2,0.312,7.6,4.2,11.8,0.1,,willial03
R.J. Hunter,25,BOS,SG,1,0,26,21.6,0.612,0.769,0.154,4.1,8.2,6.2,18.0,1.9,0.0,0.0,23.1,0.1,0.0,0.1,0.223,3.2,0.4,3.6,0.0,,hunterj01
Dusty Hannahs,25,MEM,SG,2,0,26,4.5,0.311,0.417,0.167,0.0,4.4,2.2,28.8,1.9,0.0,7.2,23.9,-0.1,0.0,-0.1,-0.125,-6.5,-3.2,-9.7,-0.1,,hannadu01
Emanuel Terry,22,2TM,PF,3,0,23,19.7,0.571,0.000,0.571,14.1,19.6,16.8,12.2,6.2,0.0,18.6,20.1,0.0,0.0,0.1,0.117,-0.2,2.4,2.3,0.0,,terryem01
Emanuel Terry,22,PHO,PF,2,0,20,19.9,0.654,0.000,0.333,10.9,22.5,16.6,8.0,7.2,0.0,22.5,19.1,0.0,0.0,0.1,0.127,-1.1,3.4,2.3,0.0,,terryem01
Emanuel Terry,22,MIA,PF,1,0,3,18.4,0.266,0.000,2.000,35.4,0.0,17.7,40.5,0.0,0.0,0.0,26.8,0.0,0.0,0.0,0.045,5.9,-3.9,2.1,0.0,,terryem01
DeVaughn Akoon-Purcell,25,DEN,SG,7,0,22,8.2,0.322,0.400,0.200,4.9,14.8,9.8,37.1,4.5,0.0,15.5,25.0,-0.1,0.0,0.0,-0.051,-7.9,2.1,-5.8,0.0,,akoonde01
Justin Patton,21,PHI,C,3,0,21,10.5,0.317,0.286,0.286,10.4,19.6,15.1,18.7,4.5,0.0,0.0,15.7,0.0,0.0,0.0,0.079,-5.2,3.2,-2.0,0.0,,pattoju01
Scott Machado,28,LAL,PG,4,0,19,22.2,0.776,0.167,0.167,0.0,0.0,0.0,23.5,2.4,0.0,0.0,14.0,0.1,0.0,0.1,0.281,2.9,2.7,5.5,0.0,,machasc01
J.P. Macura,23,CHO,SG,2,0,17,5.7,0.333,0.444,0.000,0.0,19.4,9.5,18.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,-0.110,-4.7,-2.9,-7.7,0.0,,macurjp01
Gary Payton II,26,WAS,PG,3,0,16,36.9,0.688,0.250,0.000,6.7,6.9,6.8,45.1,8.9,5.3,11.1,23.8,0.1,0.0,0.1,0.358,8.3,10.6,18.9,0.1,,paytoga02
Troy Caupain,23,ORL,PG,4,0,16,30.7,0.625,0.375,0.000,6.6,13.6,10.0,42.5,3.1,0.0,0.0,21.8,0.1,0.0,0.1,0.347,9.6,3.7,13.3,0.1,,caupatr01
Vince Edwards,22,HOU,SF,2,0,16,3.8,0.375,1.000,0.000,6.8,7.1,6.9,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,-0.014,-1.6,-4.8,-6.4,0.0,,edwarvi01
Ángel Delgado,24,LAC,C,2,0,15,4.3,0.255,0.000,0.400,14.6,13.7,14.1,0.0,3.1,0.0,0.0,16.5,0.0,0.0,0.0,-0.055,-7.0,-5.0,-12.0,0.0,,delgaan01
Andre Ingram,33,LAL,SG,4,0,15,-11.9,0.000,0.500,0.000,7.0,6.7,6.9,0.0,3.1,0.0,14.3,19.3,-0.1,0.0,-0.1,-0.408,-14.8,-4.8,-19.6,-0.1,,ingraan01
Donatas Motiejūnas,28,SAS,PF,3,0,13,-0.5,0.436,0.000,0.333,16.9,8.3,12.6,11.9,0.0,6.5,30.4,33.5,-0.1,0.0,-0.1,-0.246,-19.4,-2.3,-21.7,-0.1,,motiedo01
Yante Maten,22,MIA,PF,2,0,13,5.7,0.250,0.250,0.000,8.2,16.4,12.3,0.0,3.8,0.0,0.0,13.2,0.0,0.0,0.0,-0.026,-7.5,-1.6,-9.1,0.0,,matenya01
Kostas Antetokounmpo,21,DAL,PF,2,0,11,-0.9,0.210,0.000,1.333,0.0,9.7,4.9,0.0,8.8,0.0,17.4,22.5,-0.1,0.0,-0.1,-0.247,-12.6,-0.1,-12.7,0.0,,antetko01
Tahjere McCall,24,BRK,SG,1,0,8,9.6,0.581,0.333,0.333,0.0,13.1,6.6,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,0.055,-6.0,-0.6,-6.6,0.0,,mccalta01
Joe Chealey,23,CHO,PG,1,0,8,2.0,0.333,0.000,0.000,0.0,0.0,0.0,17.7,0.0,0.0,0.0,16.2,0.0,0.0,0.0,-0.080,-8.5,-6.0,-14.6,0.0,,chealjo01
D.J. Stephens,28,MEM,SG,1,0,7,5.5,0.500,0.000,0.000,0.0,0.0,0.0,0.0,7.1,0.0,33.3,19.1,0.0,0.0,0.0,-0.119,-7.1,1.6,-5.5,0.0,,stephdj01
Trevon Duval,20,MIL,PG,3,0,6,38.3,0.833,0.333,0.000,0.0,16.0,8.5,59.0,0.0,0.0,0.0,20.9,0.1,0.0,0.1,0.537,19.1,5.3,24.4,0.0,,duvaltr01
Kalin Lucas,29,DET,PG,1,0,6,16.6,0.532,1.000,2.000,0.0,56.7,27.3,20.8,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.238,-5.6,6.4,0.8,0.0,,lucaska01
Ike Anigbogu,20,IND,C,3,0,6,-6.0,0.000,0.000,0.000,18.9,36.2,27.7,19.4,0.0,14.8,25.0,29.1,-0.1,0.0,-0.1,-0.480,-14.0,-2.3,-16.2,0.0,,anigbik01
George King,25,PHO,SF,1,0,6,1.9,,,,0.0,18.8,9.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.001,-5.8,-2.1,-7.9,0.0,,kingge03
Okaro White,26,WAS,PF,3,0,6,-4.5,0.000,1.000,0.000,17.8,18.4,18.1,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,-0.251,-9.0,-7.8,-16.8,0.0,,whiteok01
Terrence Jones,27,HOU,PF,2,0,5,-15.8,0.225,0.500,0.250,0.0,90.3,44.2,0.0,0.0,0.0,18.4,47.2,-0.1,0.0,-0.1,-0.661,-24.7,-6.4,-31.1,0.0,,joneste01
Jordan Sibert,26,ATL,SG,1,0,4,29.7,1.500,1.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.183,13.7,2.2,16.0,0.0,,siberjo01
Zach Lofton,26,DET,SG,1,0,4,-10.0,0.000,1.000,0.000,0.0,0.0,0.0,0.0,12.3,0.0,50.0,21.6,-0.1,0.0,0.0,-0.447,-17.4,6.0,-11.5,0.0,,loftoza01
Donte Grantham,23,OKC,SF,3,0,2,-38.1,0.000,1.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,0.0,0.0,0.0,-0.946,-23.6,-14.0,-37.6,0.0,,grantdo01
Kobi Simmons,21,CLE,PG,1,0,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.033,-7.4,-3.2,-10.6,0.0,,simmoko01
Zhou Qi,23,HOU,PF,1,0,1,80.3,1.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4,0.0,0.0,0.0,1.261,40.1,11.9,52.0,0.0,,qizh01
Tyler Davis,21,OKC,C,1,0,1,0.0,0.000,0.000,0.000,100.0,0.0,51.6,0.0,0.0,0.0,0.0,40.7,0.0,0.0,0.0,-0.471,-9.6,-31.1,-40.7,0.0,,davisty01
John Holland,30,CLE,SF,1,0,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.032,-3.4,-1.6,-5.0,0.0,,hollajo02
Tyler Ulis,23,CHI,PG,1,0,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.015,-7.7,-2.7,-10.4,0.0,,ulisty01
League Average,,,,,,,,0.560,0.359,0.259,4.6,15.4,10.0,15.2,1.5,1.7,12.0,19.9,,,,,,,,,,-9999
